price,beds,baths,garage,stories,house_type,lot_sqft,sqft,year_built,address,state,city,lat,lon,county
179900.0,3.0,1.0,3.0,3.0,single_family,19127.0,1462.0,1930.0,388 Frontier Ave,NY,North Tonawanda,43.059842,-78.893023,Niagara
110000.0,4.0,2.0,,2.0,multi_family,19066.0,1864.0,1900.0,30 Montgomery St,NY,Buffalo,42.879532,-78.842779,Erie
399000.0,4.0,2.0,,,single_family,39204.0,2218.0,1950.0,1 Cozy Ln,NY,Warwick,41.244184,-74.300463,Orange
199999.0,3.0,1.0,1.0,2.0,single_family,6700.0,1645.0,1953.0,17 Lyndale Ct,NY,West Seneca,42.840476,-78.779081,Erie
349000.0,5.0,2.0,,2.0,single_family,6251.0,1867.0,1900.0,197 Linden Ave,NY,Middletown,41.458731,-74.413184,Orange
369000.0,3.0,2.0,1.0,2.0,single_family,20473.0,1652.0,1937.0,601 County Highway 3,NY,Margaretville,42.126399,-74.68649,Delaware
87900.0,6.0,2.0,1.0,2.0,multi_family,4182.0,2368.0,1900.0,521 Fulton St,NY,Elmira,42.075161,-76.805397,Chemung
99100.0,3.0,1.0,,2.0,single_family,3772.0,1053.0,1900.0,884 E Eagle St,NY,Buffalo,42.878886,-78.842402,Erie
399999.0,3.0,1.0,,1.0,single_family,,1221.0,1953.0,28 Hamilton Ave,NY,Sloatsburg,41.155073,-74.201704,Rockland
620000.0,3.0,2.0,,,single_family,1256.0,,2018.0,16 Stanton Rd,NY,Brooklyn,40.584946,-73.936626,Kings
1100000.0,4.0,4.0,2.0,,single_family,30492.0,2400.0,2003.0,24 Lakewood Rd,NY,Fort Ann,43.46929,-73.625178,Washington
379999.0,2.0,2.0,2.0,3.0,condos,,1046.0,2003.0,342 Westchester Ave Apt 22E,NY,Port Chester,41.003929,-73.671176,Westchester
795000.0,3.0,3.0,2.0,3.0,single_family,7954.0,2326.0,1926.0,119 Aka 123 Franklin Ave,NY,Yonkers,40.919711,-73.907041,Westchester
400000.0,2.0,1.0,,1.0,condos,436.0,1000.0,1965.0,1506 Old Country Rd,NY,Elmsford,41.066174,-73.808686,Westchester
279000.0,2.0,1.0,,1.0,coop,,,1931.0,29 Woodmere Blvd Apt 1G,NY,Woodmere,40.629462,-73.711096,Nassau
590000.0,4.0,3.0,2.0,2.0,multi_family,35719.0,2159.0,1990.0,3 Langdon Ln,NY,Walden,41.574487,-74.116901,Orange
949000.0,6.0,4.0,2.0,,single_family,4000.0,,1930.0,171-09 140th Ave,NY,Jamaica,40.67126,-73.768848,Queens
515000.0,3.0,2.0,,2.0,townhomes,1830.0,1278.0,1916.0,16 Sycamore Ave,NY,New Rochelle,40.902001,-73.798371,Westchester
218000.0,0.0,1.0,,1.0,coop,,,1952.0,99-40 63 Rd Unit 1A,NY,Rego Park,40.732315,-73.855512,Queens
620000.0,1.0,1.0,,10.0,condos,,590.0,1941.0,14 Orchard St Apt 3A,NY,New York City,40.715104,-73.991666,New York
749000.0,4.0,3.0,,2.0,single_family,2720.0,1331.0,1930.0,1546 Rockaway Pkwy,NY,New York City,40.642795,-73.900134,Kings
198000.0,0.0,1.0,,1.0,coop,,,1950.0,64-74 Saunders St Unit 1D,NY,Rego Park,40.72778,-73.859354,Queens
729000.0,4.0,3.0,1.0,,single_family,6000.0,,1952.0,1955 Marion Dr,NY,East Meadow,40.725499,-73.563997,Nassau
310000.0,1.0,1.0,,9.0,condos,915855.0,666.0,1964.0,12205 Flatlands Ave Apt 9K,NY,New York City,40.654304,-73.883601,Kings
998000.0,3.0,2.0,,,single_family,4000.0,,1930.0,65 Roxbury Rd,NY,Garden City,40.722537,-73.663416,Nassau
1199000.0,6.0,5.0,1.0,2.0,multi_family,5426269.0,2381.0,2022.0,201 Trenton Ct,NY,Staten Island,40.516231,-74.198552,Richmond
1450000.0,5.0,2.0,,6.0,coop,,1750.0,1904.0,1809 Adam Clayton Powell Jr Blvd Apt 3E,NY,New York,40.79967,-73.954594,New York
639000.0,4.0,3.0,2.0,2.0,single_family,56628.0,2619.0,2022.0,15 Dogwood Rd,NY,Hopewell Junction,41.607762,-73.781312,Dutchess
699995.0,2.0,2.0,,1.0,condos,,1304.0,1949.0,63-60 102nd St Unit A3,NY,Rego Park,40.731969,-73.854157,Queens
1998000.0,7.0,4.0,,2.0,multi_family,2003.0,2240.0,1920.0,864 55th St,NY,Brooklyn,40.637173,-74.005191,Kings
670000.0,1.0,1.0,,6.0,condos,,572.0,2019.0,26 W 127th St Unit 6B,NY,New York City,40.808018,-73.942624,New York
620000.0,1.0,1.0,,6.0,condos,,587.0,2019.0,26 W 127th St Unit 3A,NY,New York City,40.808018,-73.942624,New York
425000.0,4.0,2.0,2.0,,single_family,2000711.0,2128.0,1800.0,126 Nys County Route 3,NY,Putnam Station,43.737529,-73.401068,Washington
489000.0,5.0,3.0,4.0,2.0,single_family,2352240.0,2240.0,2017.0,5248 Kyler Hill Rd,NY,Little Valley,42.229356,-78.803821,Cattaraugus
400000.0,3.0,2.0,2.0,2.0,single_family,365904.0,2168.0,1974.0,1114 Backus Rd,NY,Derby,42.671147,-79.015684,Erie
164999.0,3.0,0.0,,1.0,mobile,60113.0,720.0,1970.0,86 River View Rd,NY,Pulaski,43.567153,-76.196058,Oswego
169900.0,3.0,2.0,1.0,2.0,single_family,8712.0,1352.0,1973.0,8076 Bamm Hollow Rd,NY,Clay,43.162346,-76.142498,Onondaga
122000.0,2.0,2.0,,,single_family,15000.0,1150.0,1950.0,183 White Birch Lake Rd,NY,Windsor,42.040259,-75.639068,Broome
590000.0,4.0,3.0,2.0,2.0,single_family,32670.0,2650.0,2021.0,1475 Tonawanda Creek Rd,NY,Amherst,43.064859,-78.793782,Erie
449000.0,3.0,2.0,2.0,,single_family,206039.0,2149.0,1968.0,1 Skyline Dr,NY,Saugerties,42.057519,-73.965045,Ulster
254900.0,2.0,2.0,1.0,1.0,condos,2614.0,1423.0,1975.0,2501 East Ave Apt 503,NY,Rochester,43.137375,-77.540138,Monroe
249900.0,3.0,3.0,2.0,2.0,townhomes,436.0,1853.0,1986.0,210 Breezewood Cmn,NY,East Amherst,43.024315,-78.699182,Erie
525000.0,3.0,4.0,,,single_family,115870.0,2038.0,2000.0,51 Paradise Lake Rd,NY,Catskill,42.239166,-73.956183,Greene
325000.0,3.0,1.0,2.0,1.0,single_family,10890.0,1346.0,1952.0,124 Lattintown Rd,NY,Newburgh,41.572916,-74.006678,Orange
429000.0,3.0,1.0,2.0,,single_family,60984.0,1580.0,1959.0,18 Denver Rd,NY,Kingston,41.954824,-74.02151,Ulster
105000.0,4.0,2.0,,,single_family,3049.0,1780.0,1900.0,127 Fremont St,NY,Gloversville,43.046388,-74.342557,Fulton
1345000.0,4.0,4.0,2.0,2.0,single_family,5227.0,2466.0,2008.0,228 Central Ave,NY,Rye,40.982587,-73.694752,Westchester
455000.0,3.0,2.0,1.0,3.0,single_family,5625.0,,1956.0,495 Ray St,NY,Freeport,40.642167,-73.595916,Nassau
925000.0,5.0,3.0,1.0,2.0,single_family,2575.0,1712.0,1920.0,139-11 97th Ave,NY,Jamaica,40.696252,-73.809601,Queens
358888.0,2.0,1.0,,1.0,coop,,,2021.0,242-53 61st Ave Unit 1,NY,Douglaston,,,Queens
569900.0,4.0,2.0,1.0,2.0,single_family,,1804.0,1973.0,23 Eakman Dr,NY,Garnerville,41.205195,-73.99315,Rockland
600000.0,4.0,3.0,1.0,,single_family,,2275.0,1940.0,3346 Corsa Ave,NY,Bronx,40.875666,-73.846418,Bronx
750000.0,2.0,2.0,1.0,1.0,condos,,,1981.0,372 Main St Apt 101,NY,Port Washington,40.830893,-73.70146,Nassau
3825000.0,,0.0,,,land,249163.0,,,3995 Private Rd,NY,East Marion,,,Suffolk
3825000.0,,0.0,,,land,249163.0,,,3875 Private Rd,NY,East Marion,,,Suffolk
749999.0,4.0,2.0,,,multi_family,1412.0,,1940.0,14 Maple St,NY,Glenwood Landing,40.826013,-73.642367,Nassau
389000.0,3.0,1.0,,2.0,coop,,,1948.0,64-33 Springfield Blvd Unit 2112,NY,Bayside,,,Queens
480000.0,3.0,2.0,,2.0,condos,572.0,1525.0,1977.0,448 Caswell Ave Unit 1,NY,Staten Island,40.614656,-74.151631,Richmond
245000.0,1.0,1.0,,,condos,3920.0,756.0,1972.0,2 Germonds Vlg Apt 16,NY,Bardonia,41.118708,-73.994398,Rockland
619000.0,3.0,2.0,,,single_family,,1458.0,1901.0,181 Lafayette Ave,NY,Staten Island,40.64047,-74.094111,Richmond
235000.0,1.0,1.0,,22.0,coop,25125.0,,1963.0,100 W 57th St Unit 12R,NY,New York City,40.764091,-73.977831,New York
1038000.0,4.0,3.0,2.0,2.0,single_family,7560.0,1920.0,1958.0,34 Forsythia Ln,NY,Jericho,40.795754,-73.521289,Nassau
999000.0,0.0,0.0,,,single_family,,,,2332 Throop Ave,NY,Bronx,40.860798,-73.851006,Bronx
3600000.0,4.0,3.0,,,single_family,6098.0,1800.0,1983.0,57 Treasure Island Dr,NY,Amagansett,40.973021,-72.118613,Suffolk
455000.0,3.0,1.0,,6.0,coop,,1200.0,1957.0,2547 W 2nd St Apt 6B,NY,Brooklyn,40.58715,-73.97102,Kings
2600000.0,5.0,3.0,,1.0,single_family,45302.0,3000.0,1962.0,337 E Shore Rd,NY,Great Neck,40.80301,-73.716391,Nassau
1100000.0,5.0,3.0,,2.0,multi_family,3200.0,,1920.0,5904 Snyder Ave,NY,Brooklyn,40.650412,-73.921333,Kings
1349000.0,4.0,4.0,2.0,2.0,single_family,40946.0,2907.0,2007.0,10 Squires Blvd,NY,Hampton Bays,40.899345,-72.51996,Suffolk
549000.0,1.0,1.0,,12.0,coop,,,1926.0,235 E 49th St Apt 6F,NY,New York,40.754814,-73.969733,New York
400000.0,1.0,1.0,,9.0,coop,24000.0,,1962.0,37-31 73rd St Unit 9B,NY,New York City,40.747893,-73.892264,Queens
1250000.0,5.0,3.0,2.0,,single_family,14375.0,2697.0,1951.0,137 Parkway Dr,NY,Roslyn Heights,40.776472,-73.625678,Nassau
925000.0,1.0,1.0,,48.0,condos,,723.0,1998.0,200 Riverside Blvd Apt 16G,NY,New York,40.778991,-73.987659,New York
697380.0,1.0,1.0,,1.0,condos,9770.0,,2022.0,132-27 41st Rd Unit 5D,NY,Flushing,40.756116,-73.832799,Queens
3800000.0,3.0,3.0,,13.0,coop,,2500.0,1927.0,21 E 87th St Unit 5D,NY,New York,40.781962,-73.958364,New York
314900.0,2.0,2.0,4.0,,single_family,932184.0,1358.0,2009.0,228 County Highway 123,NY,Mayfield,43.147169,-74.236947,Fulton
450000.0,10.0,4.0,4.0,2.0,single_family,3140676.0,4899.0,1935.0,9905 Brauer Rd,NY,Clarence Center,43.069466,-78.621414,Erie
199000.0,4.0,1.0,4.0,,single_family,19602.0,1750.0,1900.0,1 North St,NY,Whitehall,43.567497,-73.407223,Washington
289000.0,5.0,2.0,,2.0,single_family,6534.0,1450.0,1930.0,36 Canal St,NY,Ellenville,41.719935,-74.39917,Ulster
168000.0,,0.0,,,land,1219680.0,,,County Route 64 080-011-000 Lot 112,NY,Mexico,,,Oswego
99900.0,,,2.0,2.0,multi_family,6599.0,1778.0,1900.0,219 Sabine St,NY,Syracuse,43.037956,-76.168119,Onondaga
499000.0,3.0,2.0,,,single_family,5000.0,,1910.0,18 Park Ave,NY,Glen Cove,40.870669,-73.633292,Nassau
109900.0,3.0,1.0,,2.0,single_family,3358.0,924.0,1923.0,5 Fennimore Ave,NY,Buffalo,42.937861,-78.810936,Erie
330000.0,6.0,2.0,,2.0,multi_family,4447.0,3004.0,1910.0,179 Oxford Ave,NY,Buffalo,42.920235,-78.863593,Erie
525900.0,4.0,,2.0,,single_family,32670.0,2193.0,1971.0,42 Kerry Ln,NY,Kingston,41.912074,-74.035333,Ulster
325000.0,3.0,1.0,2.0,1.0,single_family,10890.0,1346.0,1952.0,124 Lattintown Rd,NY,Newburgh,41.572916,-74.006678,Orange
369000.0,3.0,1.0,,,single_family,3920.0,,1992.0,95 Essex Cir,NY,Shirley,40.798214,-72.862726,Suffolk
675000.0,5.0,3.0,2.0,3.0,single_family,87120.0,3186.0,1971.0,135 Old Milltown Rd,NY,Brewster,41.405359,-73.576839,Putnam
789500.0,3.0,3.0,1.0,,single_family,39640.0,1452.0,1985.0,612 E Shore Dr,NY,Horicon,43.751766,-73.774666,Warren
100000.0,,,,2.0,multi_family,3049.0,6314.0,1900.0,209 N George St,NY,Rome,43.214594,-75.460551,Oneida
495000.0,2.0,2.0,,,mobile,26136.0,1200.0,2001.0,4735 Willow Point Rd,NY,Burdett,42.463055,-76.875059,Schuyler
559000.0,3.0,1.0,1.0,2.0,single_family,12632.0,1346.0,1910.0,43266 CO Rt # 100,NY,Wellesley Island,44.293403,-76.002215,Jefferson
419000.0,2.0,2.0,,1.0,condos,134165.0,,2004.0,50 Merrick Ave Unit 214,NY,East Meadow,40.721397,-73.576849,Nassau
199988.0,1.0,1.0,,1.0,coop,,,1959.0,142 Farber Dr Unit 142,NY,West Babylon,40.713654,-73.366418,Suffolk
330000.0,0.0,0.0,,,single_family,14375.0,,,96 Bayview Ave,NY,Amagansett,41.00786,-72.073973,Suffolk
998000.0,3.0,3.0,1.0,,single_family,4675.0,4675.0,1950.0,64-64 Bell Blvd,NY,Bayside,40.744191,-73.760248,Queens
514900.0,3.0,3.0,1.0,,single_family,5600.0,,1927.0,741 Stanton Ave,NY,North Baldwin,40.669549,-73.610501,Nassau
319000.0,2.0,1.0,,1.0,coop,,,1955.0,73-10 Springfield Blvd Unit B,NY,Bayside,,,Queens
585000.0,6.0,4.0,,2.0,multi_family,47045.0,2322.0,1920.0,27 James St,NY,Tomkins Cove,41.257206,-73.985973,Rockland
499000.0,1.0,1.0,,1.0,single_family,2626.0,1074.0,1935.0,237 Union Ave,NY,Staten Island,40.630581,-74.157768,Richmond
463500.0,3.0,2.0,,1.0,condos,5321.0,,1990.0,8614 Farragut Rd Unit A2,NY,Brooklyn,40.64137,-73.911623,Kings
269900.0,2.0,1.0,,2.0,coop,,1114.0,1948.0,15072 Village Rd Apt 104B,NY,Jamaica,40.71712,-73.812557,Queens
949000.0,4.0,4.0,1.0,,single_family,,2700.0,2022.0,180 Van Cortlandt Park Ave,NY,Yonkers,40.925995,-73.889522,Westchester
1900000.0,8.0,6.0,,3.0,multi_family,1924.0,3000.0,1800.0,65 Ralph Ave,NY,Stuyvesant Heights,40.688177,-73.923487,Kings
899000.0,4.0,4.0,2.0,3.0,condos,,2968.0,1984.0,2 Anchor Way Unit 2,NY,Port Washington,40.837661,-73.72165,Nassau
449000.0,2.0,1.0,,1.0,condos,5001.0,1135.0,1985.0,1530 Bayview Ave Apt 6,NY,Bronx,40.845478,-73.816765,Bronx
899000.0,7.0,5.0,1.0,,multi_family,,2740.0,2005.0,1007 Ward Ave,NY,Bronx,40.824303,-73.876485,Bronx
199000.0,1.0,1.0,,,coop,,,1955.0,6908 Bell Blvd Unit B,NY,Queens,40.7416653,-73.7589847,Queens
885000.0,4.0,4.0,2.0,,single_family,80150.0,,2022.0,144 South St,NY,Manorville,40.854463,-72.816232,Suffolk
369000.0,0.0,1.0,,5.0,coop,,,1910.0,,NY,New York City,40.761487,-73.991384,New York
885000.0,4.0,4.0,2.0,,single_family,80150.0,,2022.0,148 South St,NY,Manorville,40.854988,-72.817098,Suffolk
1250000.0,4.0,4.0,3.0,2.0,single_family,17860.0,2768.0,1957.0,2215 Stacey Ct,NY,North Bellmore,40.691427,-73.550503,Nassau
950000.0,1.0,1.0,,20.0,condos,,644.0,1926.0,150 W 51st St Apt 1123,NY,New York City,40.76126,-73.982588,New York
4940000.0,6.0,8.0,2.0,3.0,single_family,22216.0,7552.0,2015.0,391 Park Ave,NY,Rye,40.962923,-73.706314,Westchester
3600000.0,4.0,3.0,,,single_family,6098.0,1800.0,1983.0,57 Treasure Island Dr,NY,Amagansett,40.973021,-72.118613,Suffolk
179000.0,0.0,1.0,,,coop,,580.0,,3090 Voorhies Ave Apt 6M,NY,Brooklyn,40.587901,-73.932987,Kings
2650000.0,2.0,3.0,,,condos,,1345.0,2004.0,1 Morton Sq Apt 6BW,NY,New York,40.730875,-74.009804,New York
314900.0,3.0,3.0,,,single_family,249163.0,1824.0,2015.0,541 Pleasant Valley Rd,NY,Groton,42.556534,-76.414201,Tompkins
350000.0,3.0,1.0,,2.0,single_family,33018.0,1200.0,1985.0,13460 Paradise Park Rd Ext,NY,Henderson Harbor,43.863383,-76.217606,Jefferson
143900.0,2.0,2.0,,,single_family,31363.0,1456.0,1920.0,1938 Brookview Rd,NY,Schodack Landing,42.542845,-73.71747,Rensselaer
259900.0,2.0,2.0,2.0,,single_family,21780.0,1300.0,1993.0,137 Ridge Dr,NY,Oneonta,42.452924,-75.008408,Otsego
164900.0,3.0,2.0,1.0,2.0,single_family,7802.0,1287.0,1957.0,35 Carol Ln,NY,Grand Island,42.99034,-78.955301,Erie
74900.0,,0.0,,,land,1620432.0,,,0A Rd S,NY,Plymouth,42.557377,-75.644829,Chenango
158000.0,4.0,2.0,,,multi_family,7405.0,2008.0,1900.0,89 New St,NY,Coxsackie,42.350304,-73.801795,Greene
72900.0,,0.0,,,land,1587762.0,,,0B Rd S,NY,Plymouth,42.557646,-75.641718,Chenango
270000.0,4.0,2.0,,,multi_family,,2340.0,1900.0,211 Mansion St,NY,Coxsackie,42.36072,-73.816703,Greene
550000.0,3.0,3.0,1.0,2.0,single_family,110207.0,2408.0,1940.0,1285 Salt Point Tpke,NY,Pleasant Valley,41.770693,-73.824366,Dutchess
534600.0,4.0,2.0,,,single_family,6500.0,2460.0,,353 43rd St,NY,Lindenhurst,40.696762,-73.390581,Suffolk
68900.0,2.0,2.0,,,mobile,,1056.0,1988.0,41 Country Ests,NY,South Cairo,42.271306,-73.953916,Greene
89900.0,,,,2.0,multi_family,4356.0,2066.0,1905.0,223 Elliott St,NY,Syracuse,43.034717,-76.171687,Onondaga
197499.0,3.0,2.0,,2.0,multi_family,2500.0,1344.0,1885.0,39 Fowler St,NY,Port Jervis,41.373227,-74.688814,Orange
399990.0,3.0,1.0,2.0,2.0,single_family,9148.0,,1923.0,91 Pine St,NY,Islip,40.74443,-73.203457,Suffolk
530000.0,2.0,1.0,,2.0,single_family,25100.0,1929.0,1920.0,39 Ocean Ave,NY,Staten Island,40.597533,-74.064225,Richmond
614900.0,4.0,4.0,2.0,2.0,single_family,55321.0,3032.0,1976.0,6 Bullowa Dr,NY,Stony Point,41.245478,-74.005919,Rockland
599900.0,4.0,2.0,2.0,2.0,single_family,309276.0,2240.0,1955.0,456 Chairfactory Rd,NY,Elma,42.845104,-78.623935,Erie
49900.0,3.0,1.0,,2.0,single_family,7405.0,1638.0,1900.0,518 Balsam St,NY,Elmira,42.074023,-76.810384,Chemung
279000.0,1.0,2.0,1.0,1.0,coop,,500.0,1975.0,26910 Grand Central Pkwy Units A19 & 20,NY,Floral Park,40.75678,-73.714212,Queens
490000.0,2.0,1.0,,2.0,single_family,2500.0,512.0,1920.0,41 Ocean Ave,NY,Staten Island,40.597457,-74.064206,Richmond
724999.0,4.0,2.0,2.0,2.0,single_family,7742.0,,1958.0,1385 Lyon Pl,NY,Wantagh,40.68856,-73.505001,Nassau
625000.0,2.0,2.0,,,single_family,,1226.0,2019.0,116 West Ave Unit 408,NY,Saratoga Springs,43.077478,-73.802988,Saratoga
989000.0,4.0,3.0,,2.0,single_family,7632.0,2756.0,1994.0,811 N Barry Ave,NY,Mamaroneck,40.961625,-73.734088,Westchester
79900.0,,0.0,,,land,81022.0,,,11820 Cary Rd,NY,Alden,42.877472,-78.546164,Erie
409900.0,2.0,2.0,,3.0,condos,914.0,914.0,1985.0,40 Donna Ct Apt 2,NY,Staten Island,40.578568,-74.162104,Richmond
415000.0,3.0,2.0,,,coop,,1250.0,,2475 W 16th St Apt 8H,NY,Brooklyn,,,Kings
949000.0,4.0,4.0,1.0,,single_family,,2700.0,2022.0,172 Van Cortlandt Park Ave,NY,Yonkers,40.926267,-73.889469,Westchester
274900.0,1.0,1.0,,5.0,condos,650.0,650.0,1927.0,9031 Fort Hamilton Pkwy Apt 5C,NY,Brooklyn,40.617315,-74.02677,Kings
515000.0,2.0,1.0,,1.0,coop,,900.0,1951.0,21-71 34th Ave Unit 11A,NY,Astoria,,,Queens
1198000.0,3.0,2.0,1.0,2.0,single_family,1900.0,1429.0,1945.0,98-33 67 Ave,NY,Rego Park,40.725239,-73.85523,Queens
1285000.0,4.0,5.0,,2.0,multi_family,4433.0,2873.0,2013.0,19 Jeanette Ave,NY,Staten Island,40.543589,-74.176033,Richmond
1388000.0,3.0,2.0,2.0,,single_family,13939.0,2105.0,1955.0,66 Olive St,NY,Great Neck,40.762452,-73.698255,Nassau
1495000.0,5.0,3.0,,2.0,multi_family,1783.0,1600.0,1899.0,161 14th St,NY,Brooklyn,40.668008,-73.992085,Kings
1200000.0,0.0,,3.0,,multi_family,3180.0,3264.0,1931.0,1932 Hennessy Pl,NY,Bronx,40.855153,-73.914849,Bronx
715000.0,1.0,1.0,,6.0,coop,,,1926.0,233 W 21st St Apt 2E,NY,New York City,40.743667,-73.998024,New York
1200000.0,3.0,2.0,,7.0,condos,,1374.0,2004.0,736 W 187th St Apt 503,NY,New York City,40.854404,-73.935405,New York
975000.0,1.0,1.0,,16.0,coop,,,1929.0,170 2nd Ave Apt 16E,NY,New York City,40.73009,-73.986124,New York
550000.0,0.0,1.0,,15.0,coop,,,1925.0,20 W 72nd St Unit 1106A,NY,New York City,40.776544,-73.977465,New York
3495000.0,5.0,5.0,2.0,3.0,single_family,8712.0,4765.0,2023.0,2 Ardmore Rd,NY,Scarsdale,40.978762,-73.771657,Westchester
2190000.0,8.0,6.0,1.0,,multi_family,2800.0,1200.0,1980.0,149-18 Roosevelt Ave,NY,Flushing,40.763129,-73.815592,Queens
729900.0,3.0,2.0,2.0,2.0,single_family,2000.0,1210.0,2022.0,56 Norwalk Ave,NY,Staten Island,40.605067,-74.118714,Richmond
236000.0,3.0,2.0,1.0,1.0,single_family,130680.0,1300.0,1968.0,1340 Tupper Lake Rd,NY,Long Lake,43.977392,-74.429279,Hamilton
289000.0,4.0,2.0,2.0,,single_family,21780.0,1921.0,1970.0,233 Trout Haven Rd,NY,Richmondville,42.638503,-74.522855,Schoharie
299000.0,3.0,2.0,2.0,,single_family,60984.0,1680.0,2003.0,209 Upper Flat Rock Rd,NY,Voorheesville,42.585788,-73.953305,Albany
100000.0,4.0,2.0,2.0,2.0,single_family,4622.0,1421.0,1927.0,2494 Willow Ave,NY,Niagara Falls,43.102783,-79.029711,Niagara
255000.0,3.0,2.0,2.0,2.0,single_family,1224.0,1224.0,1932.0,115 Fisher Rd,NY,Caroga Lake,43.126208,-74.466142,Fulton
340000.0,3.0,2.0,2.0,2.0,single_family,21780.0,1925.0,1970.0,6 Golden Way,NY,Staatsburg,41.830432,-73.899248,Dutchess
58900.0,4.0,2.0,,2.0,single_family,5075.0,1426.0,1875.0,7 Cass St,NY,Wayland,42.570114,-77.590416,Steuben
119900.0,3.0,3.0,2.0,3.0,multi_family,25700.0,2364.0,1875.0,204 Prospect St,NY,Newark,43.042643,-77.090114,Wayne
139900.0,2.0,2.0,,1.0,condos,196020.0,1092.0,1969.0,120 Old Lyme Dr Apt 4,NY,Amherst,42.994089,-78.756369,Erie
160000.0,2.0,2.0,,,single_family,5663.0,1278.0,1900.0,117 N Monroe St,NY,Watkins Glen,42.382684,-76.876277,Schuyler
529000.0,5.0,4.0,2.0,,single_family,24829.0,4662.0,1993.0,12 Grandview Dr,NY,Ithaca,42.516766,-76.485086,Tompkins
435000.0,2.0,2.0,,,single_family,87120.0,1328.0,1980.0,960 Queens St,NY,Accord,41.850154,-74.232754,Ulster
888000.0,3.0,3.0,,2.0,multi_family,2008.0,1744.0,1925.0,1020 Lancaster Ave,NY,Brooklyn,40.5929,-73.959955,Kings
315000.0,3.0,1.0,1.0,1.0,single_family,16553.0,960.0,1959.0,12 Tulip Ln,NY,Newburgh,41.544157,-74.074145,Orange
345000.0,3.0,1.0,,1.0,single_family,10019.0,,1973.0,19 Flower Rd,NY,Mastic Beach,40.761146,-72.857324,Suffolk
455000.0,11.0,5.0,1.0,2.0,multi_family,31799.0,4110.0,1900.0,29 Harper St,NY,Stamford,42.409653,-74.623629,Delaware
435000.0,2.0,2.0,,2.0,townhomes,960.0,1152.0,1986.0,27 Franklin Ln Apt D,NY,Staten Island,40.570201,-74.150386,Richmond
579900.0,4.0,3.0,1.0,2.0,single_family,24829.0,,1986.0,7 Samuels Ln,NY,Selden,40.888641,-73.036286,Suffolk
650000.0,3.0,2.0,1.0,2.0,single_family,6000.0,,1958.0,112 Glenwood Rd,NY,Glenwood Landing,40.830501,-73.642259,Nassau
199000.0,1.0,1.0,,1.0,coop,800.0,800.0,1965.0,21 Fairview Ave Apt 618,NY,Tuckahoe,40.948738,-73.827795,Westchester
439000.0,2.0,2.0,1.0,1.0,condos,436.0,,2007.0,2117 Finch Ln Unit 2117,NY,Central Islip,40.763021,-73.190068,Suffolk
549000.0,4.0,2.0,2.0,,single_family,5000.0,,1926.0,27 Coles St,NY,Glen Cove,40.864831,-73.642425,Nassau
69900.0,4.0,2.0,1.0,2.0,multi_family,3219.0,1688.0,1880.0,130 Peck St,NY,Buffalo,42.895165,-78.822958,Erie
349900.0,3.0,1.0,,2.0,single_family,10454.0,,1957.0,30 Heston Rd,NY,Shirley,40.787238,-72.866224,Suffolk
489999.0,5.0,2.0,,,single_family,7405.0,,1955.0,63 Applegate Dr,NY,Central Islip,40.791022,-73.212119,Suffolk
473888.0,2.0,2.0,,1.0,coop,,,1961.0,43-25 Douglaston Pkwy Unit 1C,NY,Douglaston,40.766963,-73.745637,Queens
599000.0,4.0,2.0,1.0,2.0,single_family,4000.0,,1925.0,59 Kernochan Ave,NY,Hempstead,40.711197,-73.60693,Nassau
335000.0,8.0,3.0,,3.0,multi_family,4356.0,3080.0,1890.0,145 Ontario St,NY,Albany,42.666276,-73.776387,Albany
345000.0,8.0,3.0,,3.0,multi_family,3920.0,2112.0,1955.0,78 Kenosha St,NY,Albany,42.634885,-73.781833,Albany
1995000.0,0.0,0.0,,,single_family,,,1901.0,595 Morgan Ave,NY,Brooklyn,40.724869,-73.939896,Kings
639000.0,4.0,2.0,,,single_family,9660.0,2100.0,1968.0,18 Melody Ln,NY,Amityville,40.702123,-73.409644,Suffolk
999000.0,5.0,4.0,1.0,2.0,single_family,12632.0,3000.0,2022.0,142 Saratoga Blvd,NY,Island Park,40.608767,-73.644875,Nassau
699000.0,3.0,2.0,2.0,1.0,single_family,16117.0,,1956.0,140 Corey Pl,NY,Huntington Station,40.848924,-73.400622,Suffolk
699000.0,4.0,2.0,,,single_family,2725.0,1030.0,1925.0,1384 E 94th St,NY,Brooklyn,40.637808,-73.898631,Kings
1250000.0,5.0,4.0,1.0,2.0,single_family,12632.0,3000.0,2022.0,127 N Atlantic Pl,NY,Island Park,40.608737,-73.645271,Nassau
1250000.0,5.0,4.0,1.0,2.0,single_family,12632.0,3000.0,2022.0,125 N Atlantic Pl,NY,Island Park,40.608739,-73.645275,Nassau
219000.0,0.0,1.0,,1.0,coop,,,1950.0,105-37 65 Ave Unit 4C,NY,Forest Hills,40.731555,-73.850402,Queens
1021000.0,5.0,3.0,,2.0,multi_family,2000.0,,1920.0,20-15 Harman St,NY,Ridgewood,40.709504,-73.909536,Queens
1950000.0,2.0,2.0,,,coop,,,1930.0,200 E 16th St Unit 8DE,NY,Manhattan,40.734292,-73.986047,New York
1768000.0,8.0,6.0,1.0,,multi_family,3120.0,,1970.0,23-08 143rd St,NY,Whitestone,40.778409,-73.826112,Queens
