,price,beds,baths,garage,stories,house_type,lot_sqft,sqft,year_built,address,state,city,county,price_per_sqft
6321,185000.0,4.0,2.0,3.0,2.0,single_family,3920.0,1536.0,1932,27 Gray St,NY,Poughkeepsie,Dutchess,120.44270833333333
6322,419591.0,2.0,1.0,0.0,2.0,single_family,978.0,978.0,1985,573 Correll Ave,NY,Staten Island,Richmond,429.02965235173826
6323,599000.0,4.0,2.0,1.0,2.0,single_family,319295.0,2240.0,2000,8132 Jackman Hill Rd,NY,Ellicottville,Cattaraugus,267.4107142857143
6324,350000.0,3.0,2.0,0.0,2.0,single_family,5741.0,1920.0,1900,13-15 Rowan St,NY,Middletown,Orange,182.29166666666666
6325,265000.0,3.0,2.0,0.0,2.0,single_family,7841.0,1480.0,1931,2 S Randolph Ave,NY,Poughkeepsie,Dutchess,179.05405405405406
6326,1500000.0,3.0,4.0,2.0,2.0,single_family,135036.0,3000.0,1999,200 Dancing Rock Rd,NY,Shokan,Ulster,500.0
6327,975000.0,4.0,4.0,3.0,2.0,single_family,102802.0,4146.0,2003,24 Sylvia Barlow Way,NY,Brewster,Putnam,235.16642547033285
6328,285900.0,5.0,2.0,0.0,2.0,multi_family,35284.0,2230.0,1870,453 Vineyard Ave,NY,Highland,Ulster,128.20627802690584
6329,709000.0,4.0,2.0,0.0,2.0,single_family,11326.0,2000.0,1954,103 Yorkshire Dr,NY,East Norwich,Nassau,354.5
6330,525000.0,3.0,1.0,2.0,2.0,single_family,5106.0,1167.0,1912,347 Irvine Pl,NY,Elmira,Chemung,449.87146529562983
6331,2388000.0,3.0,4.0,0.0,2.0,single_family,4859.0,1740.0,1925,46 Overhill Rd,NY,New York City,Queens,1372.4137931034484
6332,419000.0,2.0,2.0,1.0,1.0,coop,10550.0,1740.0,1963,61 Maine Ave Apt F14,NY,Rockville Centre,Nassau,240.80459770114942
6333,635000.0,3.0,2.0,0.0,2.0,multi_family,5001.0,1894.0,1901,22 Cozzens Ave,NY,Highland Falls,Orange,335.26927138331575
6334,153000.0,0.0,1.0,1.0,1.0,coop,59242.0,600.0,1968,480 Halstead Ave Apt 4N,NY,Harrison,Westchester,255.0
6335,649000.0,6.0,2.0,1.0,2.0,single_family,6000.0,2360.0,1948,111 Sprucewood Dr,NY,Levittown,Nassau,275.0
6336,839000.0,5.0,2.0,2.0,2.0,multi_family,5092.0,2162.0,1922,21 King Ave,NY,Yonkers,Westchester,388.06660499537463
6337,485000.0,3.0,2.0,1.0,3.0,single_family,8767.0,1219.0,1955,377 Rose St,NY,Freeport,Nassau,397.8671041837572
6338,559000.0,3.0,2.0,0.0,3.0,coop,10550.0,1740.0,1954,98-20 62 Dr Unit 5E,NY,Rego Park,Queens,321.264367816092
6339,695000.0,4.0,2.0,0.0,2.0,single_family,3000.0,1740.0,2005,105-36 170th St,NY,Jamaica,Queens,399.42528735632186
6340,469000.0,3.0,2.0,4.0,2.0,single_family,15246.0,1740.0,1958,20 Locust Dr,NY,Bay Shore,Suffolk,269.5402298850575
6341,620000.0,2.0,2.0,0.0,1.0,condos,10550.0,1740.0,2007,38-30 Parsons Blvd Unit 3G,NY,Flushing,Queens,356.32183908045977
6342,595000.0,4.0,2.0,1.0,2.0,single_family,6000.0,1740.0,1951,8 Central Ave,NY,North Babylon,Suffolk,341.95402298850576
6343,575000.0,1.0,1.0,0.0,2.0,coop,10550.0,1740.0,1964,225 E 57th St Apt 14B,NY,Manhattan,New York,330.4597701149425
6344,239000.0,0.0,1.0,0.0,3.0,coop,10550.0,1740.0,1960,74-02 43 Ave Unit 4A,NY,Elmhurst,Queens,137.35632183908046
6345,4300000.0,4.0,4.0,0.0,1.0,condos,10550.0,3267.0,2016,60 S 8th St Unit TH10,NY,New York City,Kings,1316.1922252831343
6346,1200000.0,4.0,4.0,2.0,2.0,single_family,9775.0,2488.0,1967,2 Jan Ln,NY,Woodbury,Nassau,482.3151125401929
6347,950000.0,3.0,3.0,0.0,2.0,multi_family,2500.0,1740.0,1957,3841 Neptune Ave,NY,Brooklyn,Kings,545.9770114942529
6348,849000.0,3.0,0.0,0.0,2.0,land,10550.0,1740.0,1957,28 Latourette St,NY,Staten Island,Richmond,487.9310344827586
6349,525000.0,2.0,1.0,0.0,1.0,single_family,7405.0,1086.0,1948,5 Phillips Ct,NY,Lyon Mountain,Clinton,483.42541436464086
6350,164900.0,2.0,1.0,1.0,1.0,single_family,17716.0,896.0,1959,392 Frankhauser Rd,NY,Amherst,Erie,184.04017857142858
6351,289000.0,3.0,3.0,2.0,2.0,single_family,13504.0,2088.0,1954,285 Market St,NY,Amsterdam,Montgomery,138.40996168582376
6352,279900.0,3.0,2.0,0.0,2.0,single_family,53579.0,1296.0,1910,2710 Lake Moraine Rd,NY,Hamilton,Madison,215.97222222222223
6353,525000.0,4.0,2.0,0.0,2.0,multi_family,4800.0,1796.0,1910,178 W 2nd St,NY,Dunkirk,Chautauqua,292.3162583518931
6354,425000.0,4.0,3.0,2.0,2.0,single_family,99752.0,2542.0,1992,25 Meadowlark Trl,NY,Wurtsboro,Sullivan,167.19118804091266
6355,249900.0,3.0,2.0,0.0,2.0,single_family,5227.0,1500.0,1850,46 Saratoga St,NY,Schuylerville,Saratoga,166.6
6356,374900.0,3.0,2.0,1.0,1.0,single_family,4440942.0,1416.0,1975,1149 Johnson Rd,NY,Cincinnatus,Cortland,264.7598870056497
6357,224900.0,0.0,1.0,2.0,2.0,single_family,7841.0,1404.0,1960,1141 River Rd,NY,Bethlehem,Albany,160.1851851851852
6358,139900.0,5.0,1.0,0.0,3.0,single_family,3999.0,2760.0,1881,951 Niagara Ave,NY,Niagara Falls,Niagara,50.68840579710145
6359,299999.0,2.0,1.0,0.0,2.0,single_family,10019.0,1740.0,1939,26 Sayville Rd,NY,Sound Beach,Suffolk,172.4132183908046
6360,479900.0,3.0,3.0,3.0,2.0,single_family,1873080.0,2160.0,1985,230 Baker Rd,NY,Churchville,Monroe,222.17592592592592
6361,530000.0,3.0,1.0,1.0,2.0,single_family,7915.0,1452.0,1900,34 Mount Airy Rd,NY,Croton On Hudson,Westchester,365.0137741046832
6362,140000.0,1.0,1.0,1.0,1.0,coop,10550.0,850.0,1969,35 Stewart Pl Apt 705,NY,Mount Kisco,Westchester,164.7058823529412
6363,199000.0,1.0,1.0,1.0,1.0,coop,10550.0,950.0,1969,177 E Hartsdale Ave Apt 3F,NY,Hartsdale,Westchester,209.47368421052633
6364,799000.0,3.0,2.0,0.0,2.0,single_family,740520.0,2216.0,1945,420 Quaker Hill Rd,NY,Pawling,Dutchess,360.55956678700363
6365,699000.0,4.0,3.0,2.0,2.0,single_family,20473.0,1740.0,1964,1 Coldport Dr,NY,Huntington,Suffolk,401.7241379310345
6366,495000.0,3.0,2.0,0.0,3.0,coop,10550.0,1300.0,1957,29-49 137th St Unit 3K,NY,Flushing,Queens,380.7692307692308
6367,139900.0,1.0,1.0,0.0,2.0,coop,10550.0,750.0,1950,500 Tuckahoe Rd Apt 7B,NY,Yonkers,Westchester,186.53333333333333
6368,589000.0,3.0,3.0,1.0,2.0,single_family,10890.0,1740.0,1957,103 Simmons Dr,NY,East Islip,Suffolk,338.5057471264368
6369,449000.0,2.0,2.0,1.0,1.0,townhomes,6098.0,1740.0,1980,470 Stratford Ln Unit 55,NY,Ridge,Suffolk,258.04597701149424
6370,759000.0,3.0,2.0,0.0,2.0,single_family,2000.0,1358.0,1925,1143 E 42nd St,NY,Brooklyn,Kings,558.9101620029455
6371,399900.0,3.0,2.0,1.0,1.0,condos,174240.0,1435.0,1979,8-11 Briarcliff Dr S,NY,Ossining,Westchester,278.6759581881533
6372,429999.0,3.0,1.0,0.0,2.0,single_family,7405.0,1740.0,1954,50 E Maple St,NY,Central Islip,Suffolk,247.12586206896552
6373,275000.0,1.0,1.0,0.0,1.0,coop,10550.0,1740.0,1950,121 15th St Apt C1,NY,Garden City,Nassau,158.04597701149424
6374,1395000.0,3.0,2.0,0.0,2.0,single_family,10019.0,1350.0,1957,28 Adams Dr,NY,Montauk,Suffolk,1033.3333333333333
6375,1199000.0,5.0,3.0,2.0,2.0,single_family,22651.0,1740.0,2001,33 Nadworny Ln,NY,Stony Brook,Suffolk,689.080459770115
6376,569990.0,4.0,2.0,0.0,2.0,single_family,7600.0,1740.0,1958,165 Tremont Rd,NY,Lindenhurst,Suffolk,327.58045977011494
6377,559000.0,2.0,2.0,1.0,2.0,townhomes,1300.0,983.0,1920,1247 E 59th St,NY,Old Mill Basin,Kings,568.6673448626653
6378,576000.0,3.0,2.0,2.0,3.0,coop,10550.0,1740.0,1982,70 Maine Ave Apt 19,NY,Rockville Centre,Nassau,331.0344827586207
6379,799000.0,1.0,1.0,0.0,2.0,condos,10550.0,499.0,2006,555 W 23rd St Apt N7R,NY,Manhattan,New York,1601.2024048096193
6380,925000.0,4.0,2.0,1.0,2.0,single_family,1800.0,1740.0,1994,43 New Hampshire St,NY,Long Beach,Nassau,531.6091954022988
6381,849000.0,3.0,3.0,2.0,3.0,single_family,12197.0,1740.0,1955,232 Ocean Ave,NY,Amityville,Suffolk,487.9310344827586
6382,799000.0,1.0,1.0,0.0,5.0,coop,10550.0,1740.0,1891,25 Leroy St Apt 5,NY,New York City,New York,459.1954022988506
6383,600000.0,3.0,2.0,2.0,3.0,single_family,4700.0,1740.0,1936,2407 Guenther Ct,NY,Baldwin,Nassau,344.82758620689657
6384,525000.0,3.0,0.0,0.0,2.0,land,14375.0,1740.0,1957,129 Holworthy St Lot 45,NY,Rochester,Monroe,301.7241379310345
6385,630000.0,4.0,2.0,2.0,3.0,multi_family,6500.0,1740.0,1968,870 N Broadway,NY,Massapequa,Nassau,362.0689655172414
6386,275000.0,0.0,1.0,0.0,3.0,coop,10550.0,1740.0,1964,41-31 51st St Unit 6B,NY,Woodside,Queens,158.04597701149424
6387,1450000.0,3.0,2.0,0.0,2.0,coop,10550.0,1350.0,1957,180 Park Row Apt 13B,NY,New York City,New York,1074.0740740740741
6388,249900.0,3.0,2.0,0.0,2.0,single_family,120226.0,1868.0,1974,2166 Tupper Hill Rd,NY,Franklin,Delaware,133.77944325481798
6389,219900.0,4.0,3.0,1.0,1.0,single_family,24520.0,2072.0,1957,17097 County Route 62,NY,Watertown,Jefferson,106.12934362934362
6390,234900.0,3.0,2.0,2.0,2.0,single_family,21780.0,1503.0,1940,152 Sing Sing Rd,NY,Horseheads,Chemung,156.2874251497006
6391,285000.0,3.0,3.0,2.0,2.0,single_family,9200.0,2072.0,2009,77 Coneflower Dr,NY,West Henrietta,Monroe,137.54826254826256
6392,599000.0,3.0,3.0,0.0,2.0,single_family,46609.0,2340.0,1750,5 Staff Sgt James Parker Rd,NY,Blauvelt,Rockland,255.98290598290598
6393,354900.0,3.0,2.0,1.0,2.0,single_family,10890.0,1753.0,1952,6 Hilltop Ave,NY,Newburgh,Orange,202.4529378208785
6394,130000.0,3.0,1.0,1.0,1.0,single_family,21205.0,864.0,1958,40 Dewey Dr,NY,Fulton,Oswego,150.46296296296296
6395,299999.0,3.0,2.0,2.0,2.0,single_family,10550.0,1600.0,1961,463 Kings Hwy,NY,Warwick,Orange,187.499375
6396,349990.0,6.0,2.0,0.0,2.0,single_family,10000.0,1740.0,1994,18 Birch St,NY,Wyandanch,Suffolk,201.14367816091954
6397,420000.0,3.0,2.0,2.0,1.0,single_family,45302.0,1774.0,1950,219 Whalesback Rd,NY,Red Hook,Dutchess,236.7531003382187
6398,1190000.0,4.0,4.0,2.0,2.0,single_family,7455.0,2930.0,1995,5 Mikel Ln,NY,Glen Head,Nassau,406.14334470989763
6399,325000.0,3.0,1.0,0.0,1.0,single_family,12197.0,1204.0,1959,53 Lake Region Blvd,NY,Monroe,Orange,269.93355481727576
6400,849000.0,4.0,3.0,3.0,2.0,single_family,17424.0,3336.0,2011,6038 Wexford Mnr,NY,Clarence Center,Erie,254.49640287769785
6401,589000.0,4.0,3.0,2.0,2.0,single_family,14810.0,2564.0,2001,27 Regent Rd,NY,Warwick,Orange,229.7191887675507
6402,254900.0,2.0,2.0,0.0,2.0,coop,10550.0,950.0,1955,20 Wildwood Rd Apt B1,NY,Hartsdale,Westchester,268.3157894736842
6403,475000.0,2.0,1.0,1.0,2.0,single_family,23522.0,1826.0,1960,190 Secor Rd,NY,Mahopac,Putnam,260.13143483023003
6404,699000.0,5.0,4.0,1.0,2.0,single_family,11326.0,2336.0,1966,65 Julbet Dr,NY,Sayville,Suffolk,299.22945205479454
6405,498888.0,1.0,1.0,0.0,2.0,single_family,4720.0,960.0,1899,351 Nugent St,NY,Staten Island,Richmond,519.675
6406,550000.0,4.0,3.0,1.0,2.0,single_family,10019.0,1924.0,1972,17 Valley Dr,NY,Thiells,Rockland,285.86278586278587
6407,169000.0,1.0,1.0,0.0,1.0,coop,10550.0,800.0,1974,59 Sterling St Unit 59,NY,Beacon,Dutchess,211.25
6408,449000.0,2.0,1.0,1.0,2.0,single_family,5663.0,1028.0,1940,725 Montauk Hwy,NY,Oakdale,Suffolk,436.7704280155642
6409,235000.0,1.0,1.0,0.0,1.0,coop,10550.0,1740.0,1950,32-42 89th St Unit 106,NY,East Elmhurst,Queens,135.05747126436782
6410,249900.0,2.0,2.0,0.0,1.0,coop,10550.0,850.0,1962,179 Drake Ave Apt 1E,NY,New Rochelle,Westchester,294.0
6411,749000.0,3.0,3.0,2.0,3.0,single_family,2500.0,2274.0,1925,1721 Hone Ave,NY,Bronx,Bronx,329.3755496921724
6412,200000.0,1.0,1.0,0.0,2.0,coop,10550.0,650.0,1970,1000 9th St Unit J66,NY,Greenport,Suffolk,307.6923076923077
6413,649000.0,3.0,2.0,0.0,2.0,single_family,4173.0,1601.0,1930,32 Harding Pkwy,NY,Mount Vernon,Westchester,405.37164272329795
6414,599000.0,3.0,2.0,1.0,2.0,single_family,6290.0,1792.0,1962,2 Farrell Pl S,NY,Yonkers,Westchester,334.26339285714283
6415,810000.0,4.0,2.0,1.0,2.0,single_family,14810.0,1740.0,1957,10 Woodland Rd,NY,Glen Cove,Nassau,465.51724137931035
6416,1179000.0,4.0,4.0,2.0,2.0,single_family,46609.0,3563.0,2005,7 Hilltop Cir,NY,Chappaqua,Westchester,330.9009261857985
6417,579000.0,5.0,2.0,1.0,2.0,single_family,7700.0,1675.0,1948,2 William St,NY,Levittown,Nassau,345.67164179104475
6418,555000.0,4.0,2.0,1.0,2.0,single_family,2500.0,1521.0,1920,4007 Lowerre Pl,NY,Bronx,Bronx,364.8915187376726
6419,899000.0,4.0,4.0,1.0,3.0,single_family,8000.0,2718.0,2010,250 N Syracuse Ave,NY,Massapequa,Nassau,330.7579102281089
6420,630000.0,3.0,2.0,2.0,2.0,single_family,6552.0,1740.0,1953,515 Silver Ln,NY,Oceanside,Nassau,362.0689655172414
6421,1299000.0,5.0,3.0,2.0,2.0,single_family,54886.0,3029.0,1969,18 Helena Dr,NY,Chappaqua,Westchester,428.8544073951799
6422,339000.0,8.0,5.0,0.0,2.0,multi_family,14375.0,960.0,1960,52 Sarine Rd,NY,Wurtsboro,Sullivan,353.125
6423,825000.0,5.0,3.0,2.0,2.0,multi_family,14810.0,1740.0,1982,36 Clark Ave,NY,Massapequa,Nassau,474.13793103448273
6424,599000.0,4.0,2.0,0.0,2.0,multi_family,10019.0,1740.0,1945,24 Tyler St,NY,Rocky Point,Suffolk,344.2528735632184
6425,799999.0,6.0,3.0,0.0,2.0,multi_family,2409.0,1952.0,1955,1117 E 231st St,NY,Bronx,Bronx,409.8355532786885
6426,2495000.0,4.0,3.0,0.0,2.0,condos,10550.0,2155.0,1899,42 Saint Marks Pl Apt 1,NY,Brooklyn,New York,1157.7726218097448
6427,1130000.0,3.0,3.0,1.0,3.0,condos,10550.0,2256.0,1977,72 Windsor Gate Dr Unit 73,NY,New Hyde Park,Nassau,500.88652482269504
6428,349900.0,4.0,3.0,1.0,2.0,single_family,127195.0,1932.0,1986,518 Myers Rd,NY,Neversink,Sullivan,181.10766045548655
6429,409900.0,3.0,3.0,2.0,2.0,single_family,130244.0,1898.0,2000,25359 State Route 180,NY,Dexter,Jefferson,215.9641728134879
6430,325000.0,3.0,2.0,1.0,2.0,single_family,19166.0,2112.0,1965,37 Clifton Blvd,NY,Binghamton,Broome,153.88257575757575
6431,479331.0,4.0,3.0,0.0,1.0,single_family,24394.0,2200.0,1976,5 Putter Ln,NY,Middle Island,Suffolk,217.87772727272727
6432,430000.0,3.0,3.0,2.0,2.0,single_family,28750.0,2044.0,1974,10 Tina Dr,NY,Highland,Ulster,210.37181996086105
6433,559000.0,4.0,3.0,2.0,2.0,single_family,24394.0,2118.0,1961,412 Storms Rd,NY,Valley Cottage,Rockland,263.9282341831917
6434,224999.0,3.0,1.0,1.0,2.0,single_family,10000.0,1740.0,1971,88 Brooklyn Ave,NY,Wyandanch,Suffolk,129.30977011494252
6435,550000.0,4.0,3.0,2.0,2.0,single_family,40075.0,1536.0,1988,73 W End Ave,NY,Shirley,Suffolk,358.0729166666667
6436,274999.0,4.0,2.0,1.0,2.0,multi_family,3428.0,1764.0,1957,110 Orchard St,NY,Walden,Orange,155.89512471655328
6437,249900.0,3.0,0.0,0.0,2.0,land,314939.0,1740.0,1957,130 Krumkill Rd,NY,Albany,Albany,143.6206896551724
6438,1380000.0,4.0,4.0,2.0,3.0,single_family,50094.0,3792.0,1966,11 Indian Hill Rd,NY,West Harrison,Westchester,363.9240506329114
6439,1525000.0,4.0,4.0,2.0,2.0,single_family,252648.0,4100.0,2023,165 Manorville Rd,NY,Saugerties,Ulster,371.9512195121951
6440,188000.0,2.0,1.0,0.0,1.0,coop,10550.0,1740.0,1953,113-15 34th Ave Unit 4B,NY,Corona,Queens,108.04597701149426
6441,895000.0,4.0,4.0,2.0,2.0,single_family,45302.0,2446.0,1999,64 Cambridge Ct,NY,Wading River,Suffolk,365.90351594439903
6442,929000.0,4.0,3.0,2.0,2.0,single_family,17860.0,2538.0,2013,29 Short Hill Rd,NY,New City,Rockland,366.03624901497244
6443,769000.0,5.0,3.0,0.0,2.0,single_family,20038.0,1740.0,1960,4 Purdy Ave,NY,East Northport,Suffolk,441.95402298850576
6444,3332000.0,3.0,0.0,0.0,2.0,land,5183640.0,1740.0,1957,814 Sand Hill Rd,NY,Gardiner,Ulster,1914.942528735632
6445,650000.0,5.0,4.0,2.0,2.0,multi_family,6250.0,2584.0,1915,1510 Glover St,NY,Bronx,Bronx,251.54798761609908
6446,525000.0,3.0,0.0,0.0,2.0,land,10550.0,1740.0,1957,1149 and 1151 Daisy Dr,NY,Binghamton,Broome,301.7241379310345
6447,565000.0,4.0,1.0,1.0,2.0,single_family,5000.0,1740.0,1931,531 Linwood St,NY,Uniondale,Nassau,324.71264367816093
6448,400000.0,2.0,1.0,0.0,2.0,condos,43560.0,948.0,2008,837 Washington Ave Apt 2G,NY,Bronx,Bronx,421.9409282700422
6449,569990.0,3.0,2.0,1.0,2.0,single_family,5000.0,1740.0,1951,1505 Kingston Ave,NY,Baldwin,Nassau,327.58045977011494
6450,1250000.0,2.0,3.0,1.0,2.0,single_family,2360952.0,1920.0,2009,10 Haans Ct,NY,Wallkill,Orange,651.0416666666666
6451,1148800.0,3.0,2.0,1.0,3.0,multi_family,2000.0,1400.0,1945,30-38 Hobart St,NY,Woodside,Queens,820.5714285714286
6452,399000.0,1.0,1.0,0.0,1.0,coop,10550.0,1740.0,1940,35-16 85th St Unit 4B,NY,Jackson Heights,Queens,229.31034482758622
6453,849000.0,3.0,2.0,1.0,2.0,multi_family,5000.0,1740.0,1947,146 Colonial Ave,NY,Williston Park,Nassau,487.9310344827586
6454,5350000.0,4.0,4.0,0.0,3.0,condos,10550.0,3200.0,2013,30 Henry St Apt 3,NY,Brooklyn,Kings,1671.875
6455,1550000.0,3.0,3.0,2.0,2.0,single_family,25265.0,2391.0,2022,25 Club Dr,NY,Baiting Hollow,Suffolk,648.2643245503973
6456,2100000.0,4.0,4.0,3.0,2.0,single_family,33541.0,3273.0,2022,30 Club Dr,NY,Baiting Hollow,Suffolk,641.6131989000917
6457,1850000.0,4.0,4.0,2.0,2.0,single_family,25265.0,3273.0,2022,35 Club Dr,NY,Baiting Hollow,Suffolk,565.2306752215093
6458,1942500.0,4.0,4.0,3.0,2.0,single_family,32234.0,3273.0,2022,12 Club Dr,NY,Baiting Hollow,Suffolk,593.4922089825848
6459,1750000.0,4.0,4.0,3.0,2.0,single_family,33541.0,2900.0,2022,15 Club Dr,NY,Baiting Hollow,Suffolk,603.448275862069
6460,1750000.0,4.0,4.0,2.0,2.0,single_family,25265.0,2900.0,2022,45 Club Dr,NY,Baiting Hollow,Suffolk,603.448275862069
6461,1750000.0,4.0,4.0,2.0,2.0,single_family,25265.0,2900.0,2022,55 Club Dr,NY,Baiting Hollow,Suffolk,603.448275862069
6462,1802500.0,4.0,4.0,3.0,2.0,single_family,30492.0,2900.0,2022,40 Club Dr,NY,Baiting Hollow,Suffolk,621.551724137931
6463,1802500.0,4.0,4.0,3.0,2.0,single_family,28750.0,2900.0,2022,20 Club Dr,NY,Baiting Hollow,Suffolk,621.551724137931
6464,2150000.0,7.0,3.0,0.0,2.0,multi_family,10550.0,4430.0,1957,824 E 12th St,NY,Brooklyn,Kings,485.3273137697517
6465,1250000.0,1.0,1.0,0.0,2.0,coop,10550.0,1300.0,1957,245 E 87th St Apt 18F,NY,New York City,New York,961.5384615384615
6466,110000.0,3.0,0.0,0.0,2.0,land,1751112.0,1740.0,1957,Esperance Rd,NY,Charleston,Montgomery,63.2183908045977
6467,224000.0,3.0,2.0,2.0,2.0,single_family,12197.0,1506.0,1979,53 Grandview Ln,NY,Rochester,Monroe,148.73837981407704
6468,525000.0,3.0,0.0,0.0,2.0,land,1332936.0,1740.0,1957,Esperance Rd,NY,Charleston,Montgomery,301.7241379310345
6469,325000.0,5.0,5.0,2.0,2.0,single_family,9148.0,3832.0,1994,44-48 High St,NY,Green Island,Albany,84.81210855949895
6470,159900.0,3.0,2.0,1.0,2.0,single_family,20038.0,2153.0,1956,13 Thorn Hollow Rd,NY,Owego,Tioga,74.26846261031119
6471,140000.0,3.0,2.0,0.0,2.0,multi_family,5162.0,2774.0,1920,760 Elizabeth St,NY,Utica,Oneida,50.46863734679164
6472,144900.0,3.0,2.0,1.0,1.0,single_family,8276.0,1068.0,1959,1108 Cedarbrook Dr,NY,Rome,Oneida,135.67415730337078
6473,525000.0,3.0,0.0,0.0,2.0,land,94525.0,1740.0,1822,8839 Jennings Rd Lot 20,NY,Eden,Erie,301.7241379310345
6474,284900.0,3.0,2.0,2.0,2.0,single_family,9527.0,1593.0,1959,137 Sky Hi Dr,NY,West Seneca,Erie,178.84494664155682
6475,525000.0,3.0,0.0,0.0,2.0,land,1212710.0,1740.0,1957,Co Rt 4 Lot 7,NY,Central Square,Oswego,301.7241379310345
6476,210000.0,2.0,2.0,2.0,2.0,multi_family,6970.0,1302.0,1900,65 Gage St,NY,Kingston,Ulster,161.29032258064515
6477,475000.0,3.0,3.0,1.0,2.0,single_family,1324224.0,2108.0,1986,47 Sam Curran Rd,NY,Crown Point,Essex,225.33206831119546
6478,519900.0,4.0,3.0,2.0,2.0,single_family,23087.0,2750.0,1987,25 Indian Maiden Pass,NY,Altamont,Albany,189.05454545454546
6479,585000.0,3.0,4.0,1.0,2.0,single_family,7527.0,2112.0,1948,91 Bateman Pl,NY,Mount Vernon,Westchester,276.9886363636364
6480,595000.0,3.0,0.0,0.0,2.0,land,314068.0,1740.0,1935,6762 and 6780 Fly Rd,NY,East Syracuse,Onondaga,341.95402298850576
6481,329000.0,6.0,2.0,2.0,2.0,single_family,52272.0,4376.0,1880,10544 State Route 149,NY,Fort Ann,Washington,75.18281535648994
6482,525000.0,3.0,0.0,0.0,2.0,land,18731.0,1740.0,1957,3572 Parkway St,NY,Binghamton,Broome,301.7241379310345
6483,639000.0,3.0,0.0,0.0,2.0,land,2308680.0,1740.0,1957,Ridge Rd,NY,Marlboro,Ulster,367.2413793103448
6484,750000.0,1.0,1.0,0.0,6.0,coop,10550.0,1740.0,1940,405 W 57th St Apt 6G,NY,New York City,New York,431.0344827586207
6485,525000.0,3.0,0.0,0.0,2.0,land,7405.0,1740.0,1957,3576 Parkway St,NY,Binghamton,Broome,301.7241379310345
6486,525000.0,3.0,0.0,0.0,2.0,land,7405.0,1740.0,1957,3580 Parkway St,NY,Binghamton,Broome,301.7241379310345
6487,525000.0,3.0,0.0,0.0,2.0,land,7405.0,1740.0,1957,3578 Parkway St,NY,Binghamton,Broome,301.7241379310345
6488,3700000.0,3.0,0.0,0.0,2.0,land,4000.0,1740.0,1957,1652 E 14th St,NY,Flatbush,Kings,2126.4367816091954
6489,299000.0,3.0,0.0,0.0,2.0,land,7840.0,1740.0,1957,2 Baker Ct,NY,Island Park,Nassau,171.83908045977012
6490,1395000.0,1.0,1.0,0.0,5.0,coop,10550.0,906.0,1897,260 W 10th St Apt 5E,NY,New York City,New York,1539.7350993377484
6491,275000.0,0.0,1.0,0.0,6.0,coop,10550.0,550.0,1954,61 Oliver St Apt 3T,NY,New York City,Kings,500.0
6492,305000.0,3.0,0.0,0.0,2.0,land,6247.0,1740.0,1957,94 St Andrews Pl,NY,Yonkers,Westchester,175.28735632183907
6493,895000.0,2.0,1.0,0.0,16.0,coop,10550.0,1000.0,1955,900 W 190th St Apt 7D,NY,New York City,New York,895.0
6494,349990.0,3.0,0.0,0.0,2.0,land,37897.0,1740.0,1957,95 Melrose Pkwy,NY,East Patchogue,Suffolk,201.14367816091954
6495,775000.0,2.0,2.0,0.0,8.0,condos,10550.0,1021.0,2011,1138 Ocean Ave Apt 8H,NY,New York City,Kings,759.0597453476984
6496,259900.0,3.0,0.0,0.0,2.0,land,60984.0,1740.0,1957,3825 Sh # 37,NY,Ogdensburg,St. Lawrence,149.367816091954
6497,525000.0,2.0,1.0,2.0,2.0,single_family,1712344.0,960.0,2021,620 Albion Cross Rd,NY,Albion,Oswego,546.875
6498,319000.0,4.0,3.0,2.0,2.0,single_family,30087.0,2094.0,1994,4852 Royal Crab Ave,NY,Syracuse,Onondaga,152.34001910219675
6499,229900.0,3.0,2.0,0.0,2.0,single_family,4792.0,1887.0,1915,14 Grove St,NY,Mohawk,Herkimer,121.83359830418654
6500,159900.0,3.0,2.0,2.0,2.0,single_family,7261.0,1776.0,1949,3057 Orleans Ave,NY,Niagara Falls,Niagara,90.03378378378379
6501,199900.0,3.0,0.0,0.0,2.0,land,2134440.0,1740.0,1957,L3 Baldwin Corners Rd,NY,Hartford,Washington,114.88505747126437
6502,525000.0,3.0,0.0,0.0,2.0,land,272250.0,1740.0,1957,State Highway 10,NY,Jefferson,Hamilton,301.7241379310345
6503,265000.0,2.0,1.0,2.0,2.0,single_family,836352.0,1156.0,1988,513 Halbert Hill Rd,NY,Butternuts,Otsego,229.23875432525952
6504,525000.0,3.0,1.0,0.0,2.0,single_family,2400.0,910.0,1900,1016 Emerson Ave,NY,Syracuse,Onondaga,576.9230769230769
6505,119900.0,3.0,0.0,0.0,2.0,land,1873080.0,1740.0,1957,Bear Lake Rd Lot 21,NY,Fredonia,Chautauqua,68.9080459770115
6506,115000.0,3.0,1.0,1.0,2.0,single_family,5519.0,973.0,1910,107 Garfield Ave,NY,Penn Yan,Yates,118.19116135662898
6507,149000.0,2.0,1.0,0.0,2.0,single_family,7841.0,645.0,1959,7 Elm Rd S,NY,Wurtsboro,Sullivan,231.0077519379845
6508,525000.0,4.0,2.0,2.0,2.0,single_family,217800.0,1488.0,1875,4201 N Main St,NY,Rose,Wayne,352.8225806451613
6509,349900.0,5.0,3.0,2.0,2.0,single_family,35719.0,2712.0,1938,1150 N Westcott Rd,NY,Schenectady,Schenectady,129.01917404129793
